"","Species/Category Name","Species/Category Code","Qualifier","Transect","Sample","Height"
"1","Eragrostis lehmanniana","ERLE",NA,1,1,30
"2","Eragrostis lehmanniana","ERLE",NA,1,1,25
"3","Eragrostis lehmanniana","ERLE",NA,1,1,20
"4","Eragrostis lehmanniana","ERLE",NA,1,1,55
"5","Eragrostis lehmanniana","ERLE",NA,1,2,37
"6","Eragrostis lehmanniana","ERLE",NA,1,2,64
"7","Eragrostis lehmanniana","ERLE",NA,1,2,56
"8","Eragrostis lehmanniana","ERLE",NA,1,2,59
"9","Eragrostis lehmanniana","ERLE",NA,1,3,79
"10","Eragrostis lehmanniana","ERLE",NA,1,3,17
"11","Eragrostis lehmanniana","ERLE",NA,1,3,13
"12","Eragrostis lehmanniana","ERLE",NA,1,3,55
"13","Eragrostis lehmanniana","ERLE",NA,1,4,78
"14","Eragrostis lehmanniana","ERLE",NA,1,4,76
"15","Eragrostis lehmanniana","ERLE",NA,1,4,70
"16","Eragrostis lehmanniana","ERLE",NA,1,4,54
"17","Eragrostis lehmanniana","ERLE",NA,1,5,57
"18","Eragrostis lehmanniana","ERLE",NA,1,5,30
"19","Eragrostis lehmanniana","ERLE",NA,1,5,42
"20","Eragrostis lehmanniana","ERLE",NA,1,5,10
"21","Eragrostis lehmanniana","ERLE",NA,1,6,48
"22","Eragrostis lehmanniana","ERLE",NA,1,6,65
"23","Eragrostis lehmanniana","ERLE",NA,1,6,66.5
"24","Eragrostis lehmanniana","ERLE",NA,1,6,39
"25","Eragrostis lehmanniana","ERLE",NA,1,7,84
"26","Eragrostis lehmanniana","ERLE",NA,1,7,14
"27","Eragrostis lehmanniana","ERLE",NA,1,7,36
"28","Eragrostis lehmanniana","ERLE",NA,1,7,28
"29","Eragrostis lehmanniana","ERLE",NA,1,8,46
"30","Eragrostis lehmanniana","ERLE",NA,1,8,8
"31","Eragrostis lehmanniana","ERLE",NA,1,8,8
"32","Eragrostis lehmanniana","ERLE",NA,1,8,57
"33","Eragrostis lehmanniana","ERLE",NA,1,9,46
"34","Eragrostis lehmanniana","ERLE",NA,1,9,5
"35","Eragrostis lehmanniana","ERLE",NA,1,9,36
"36","Eragrostis lehmanniana","ERLE",NA,1,9,41
"37","Eragrostis lehmanniana","ERLE",NA,1,10,11
