"","Species/Category Name","Species/Category Code","Qualifier","Transect","Sample","Height"
"59","Eragrostis lehmanniana","ERLE",NA,1,15,2
"60","Eragrostis lehmanniana","ERLE",NA,1,15,3
"61","Eragrostis lehmanniana","ERLE",NA,1,16,4
"62","Eragrostis lehmanniana","ERLE",NA,1,16,4
"63","Eragrostis lehmanniana","ERLE",NA,1,16,2
"64","Eragrostis lehmanniana","ERLE",NA,1,16,3
"65","Aristida","ARIST",NA,1,17,23
"66","Aristida","ARIST",NA,1,17,22.5
"67","Aristida","ARIST",NA,1,17,30
"68","Aristida","ARIST",NA,1,17,25
"69","Aristida","ARIST",NA,1,18,15
"70","Aristida","ARIST",NA,1,18,17
"71","Aristida","ARIST",NA,1,18,19
"72","Aristida","ARIST",NA,1,18,17
"73","Aristida","ARIST",NA,1,19,17
"74","Aristida","ARIST",NA,1,19,17
"75","Aristida","ARIST",NA,1,19,12
"76","Aristida","ARIST",NA,1,19,8
"77","Eragrostis lehmanniana","ERLE",NA,1,20,4
"78","Eragrostis lehmanniana","ERLE",NA,1,20,5
"79","Eragrostis lehmanniana","ERLE",NA,1,20,2
"80","Eragrostis lehmanniana","ERLE",NA,1,20,1
"81","Aristida","ARIST",NA,1,21,30
"82","Aristida","ARIST",NA,1,21,19
"83","Aristida","ARIST",NA,1,21,19
"84","Aristida","ARIST",NA,1,21,19
"85","Eragrostis lehmanniana","ERLE",NA,1,22,3
"86","Eragrostis lehmanniana","ERLE",NA,1,22,3
"87","Eragrostis lehmanniana","ERLE",NA,1,22,4
"88","Eragrostis lehmanniana","ERLE",NA,1,22,4
"89","Eragrostis lehmanniana","ERLE",NA,1,23,2
"90","Eragrostis lehmanniana","ERLE",NA,1,23,1
"91","Eragrostis lehmanniana","ERLE",NA,1,23,3
"92","Eragrostis lehmanniana","ERLE",NA,1,23,4
"93","Eragrostis lehmanniana","ERLE",NA,1,24,4
"94","Eragrostis lehmanniana","ERLE",NA,1,24,3
"95","Eragrostis lehmanniana","ERLE",NA,1,24,12
"96","Eragrostis lehmanniana","ERLE",NA,1,24,5
"97","Eragrostis lehmanniana","ERLE",NA,1,25,11
"98","Eragrostis lehmanniana","ERLE",NA,1,25,3
"99","Eragrostis lehmanniana","ERLE",NA,1,25,3
"100","Eragrostis lehmanniana","ERLE",NA,1,25,8
"101","Eragrostis lehmanniana","ERLE",NA,1,26,8
"102","Eragrostis lehmanniana","ERLE",NA,1,26,7
"103","Eragrostis lehmanniana","ERLE",NA,1,26,7
"104","Eragrostis lehmanniana","ERLE",NA,1,26,3
"105","Eragrostis lehmanniana","ERLE",NA,1,27,6
"106","Eragrostis lehmanniana","ERLE",NA,1,27,4
"107","Eragrostis lehmanniana","ERLE",NA,1,27,3
"108","Eragrostis lehmanniana","ERLE",NA,1,27,1
"109","Bouteloua repens","BORE2",NA,1,28,7
"110","Bouteloua repens","BORE2",NA,1,28,8
"111","Bouteloua repens","BORE2",NA,1,28,7
"112","Bouteloua repens","BORE2",NA,1,28,4
"113","Eragrostis lehmanniana","ERLE",NA,1,29,4
"114","Eragrostis lehmanniana","ERLE",NA,1,29,5
"115","Eragrostis lehmanniana","ERLE",NA,1,29,2
"116","Eragrostis lehmanniana","ERLE",NA,1,29,6
"117","Eragrostis lehmanniana","ERLE",NA,1,30,3
"118","Eragrostis lehmanniana","ERLE",NA,1,30,3
"119","Eragrostis lehmanniana","ERLE",NA,1,30,5
"120","Eragrostis lehmanniana","ERLE",NA,1,30,7
"121","Bouteloua repens","BORE2",NA,1,31,8
"122","Bouteloua repens","BORE2",NA,1,31,5
"123","Bouteloua repens","BORE2",NA,1,31,10
"124","Bouteloua repens","BORE2",NA,1,31,5
"125","Eragrostis lehmanniana","ERLE",NA,1,32,6
"126","Eragrostis lehmanniana","ERLE",NA,1,32,3
"127","Eragrostis lehmanniana","ERLE",NA,1,32,4
"128","Eragrostis lehmanniana","ERLE",NA,1,32,6
"129","Bouteloua repens","BORE2",NA,1,33,23
"130","Bouteloua repens","BORE2",NA,1,33,29
"131","Bouteloua repens","BORE2",NA,1,33,4
"132","Bouteloua repens","BORE2",NA,1,33,16
"133","Bouteloua repens","BORE2",NA,1,34,22
"134","Bouteloua repens","BORE2",NA,1,34,12
"135","Bouteloua repens","BORE2",NA,1,34,27
"136","Bouteloua repens","BORE2",NA,1,34,20
"137","Bouteloua repens","BORE2",NA,1,35,26
"138","Bouteloua repens","BORE2",NA,1,35,39
"139","Bouteloua repens","BORE2",NA,1,35,35
"140","Bouteloua repens","BORE2",NA,1,35,35
"141","Bouteloua repens","BORE2",NA,1,36,6
"142","Bouteloua repens","BORE2",NA,1,36,9
"143","Bouteloua repens","BORE2",NA,1,36,6
"144","Bouteloua repens","BORE2",NA,1,36,5
"145","Bouteloua repens","BORE2",NA,1,37,10
"146","Bouteloua repens","BORE2",NA,1,37,15
"147","Bouteloua repens","BORE2",NA,1,37,8
"148","Bouteloua repens","BORE2",NA,1,37,13
"149","Aristida","ARIST",NA,1,38,28
"150","Aristida","ARIST",NA,1,38,18
"151","Aristida","ARIST",NA,1,38,5
"152","Aristida","ARIST",NA,1,38,27
"153","Bouteloua repens","BORE2",NA,1,39,15
"154","Bouteloua repens","BORE2",NA,1,39,16
"155","Bouteloua repens","BORE2",NA,1,39,8
"156","Bouteloua repens","BORE2",NA,1,39,24
"157","Bouteloua repens","BORE2",NA,1,40,11
"158","Bouteloua repens","BORE2",NA,1,40,8
"159","Bouteloua repens","BORE2",NA,1,40,7
"160","Bouteloua repens","BORE2",NA,1,40,9
"161","Aristida","ARIST",NA,1,41,27
"162","Aristida","ARIST",NA,1,41,25
"163","Aristida","ARIST",NA,1,41,28
"164","Aristida","ARIST",NA,1,41,18
"165","Aristida","ARIST",NA,1,42,17
"166","Aristida","ARIST",NA,1,42,11
"167","Aristida","ARIST",NA,1,42,14
"168","Aristida","ARIST",NA,1,42,12
"169","Bouteloua repens","BORE2",NA,1,43,29
"170","Bouteloua repens","BORE2",NA,1,43,18
"171","Bouteloua repens","BORE2",NA,1,43,27
"172","Bouteloua repens","BORE2",NA,1,43,9
"173","Bouteloua repens","BORE2",NA,1,44,23
"174","Bouteloua repens","BORE2",NA,1,44,17
"175","Bouteloua repens","BORE2",NA,1,44,14
"176","Bouteloua repens","BORE2",NA,1,44,6
"177","Aristida","ARIST",NA,1,45,12
"178","Aristida","ARIST",NA,1,45,8
"179","Aristida","ARIST",NA,1,45,9
"180","Aristida","ARIST",NA,1,45,7
"181","Aristida","ARIST",NA,1,46,12
"182","Aristida","ARIST",NA,1,46,9
"183","Aristida","ARIST",NA,1,46,14
"184","Aristida","ARIST",NA,1,46,7
"185","Eragrostis lehmanniana","ERLE",NA,1,47,16
"186","Eragrostis lehmanniana","ERLE",NA,1,47,9
"187","Eragrostis lehmanniana","ERLE",NA,1,47,8
"188","Eragrostis lehmanniana","ERLE",NA,1,47,14
"189","Aristida","ARIST",NA,1,48,11
"190","Aristida","ARIST",NA,1,48,11
"191","Aristida","ARIST",NA,1,48,16
"192","Aristida","ARIST",NA,1,48,9
"193","Bouteloua repens","BORE2",NA,1,49,20
"194","Bouteloua repens","BORE2",NA,1,49,7
"195","Bouteloua repens","BORE2",NA,1,49,8
"196","Bouteloua repens","BORE2",NA,1,49,8
"197","Bouteloua rothrockii","BORO2",NA,1,50,46
"198","Bouteloua rothrockii","BORO2",NA,1,50,51
"199","Bouteloua rothrockii","BORO2",NA,1,50,46
"200","Bouteloua rothrockii","BORO2",NA,1,50,49
"201","Bouteloua repens","BORE2",NA,1,51,9
"202","Bouteloua repens","BORE2",NA,1,51,9
"203","Bouteloua repens","BORE2",NA,1,51,5
"204","Bouteloua repens","BORE2",NA,1,51,31
"205","Aristida","ARIST",NA,1,52,19
"206","Aristida","ARIST",NA,1,52,11
"207","Aristida","ARIST",NA,1,52,17
"208","Aristida","ARIST",NA,1,52,9
"209","Aristida","ARIST",NA,1,53,22
"210","Aristida","ARIST",NA,1,53,21
"211","Aristida","ARIST",NA,1,53,38
"212","Aristida","ARIST",NA,1,53,20
"213","Bouteloua rothrockii","BORO2",NA,1,54,89
"214","Bouteloua rothrockii","BORO2",NA,1,54,47
"215","Bouteloua rothrockii","BORO2",NA,1,54,41
"216","Bouteloua rothrockii","BORO2",NA,1,54,48
"217","Bouteloua rothrockii","BORO2",NA,1,55,15
"218","Bouteloua rothrockii","BORO2",NA,1,55,20
"219","Bouteloua rothrockii","BORO2",NA,1,55,42
"220","Bouteloua rothrockii","BORO2",NA,1,55,22
"221","Aristida","ARIST",NA,1,56,22
"222","Aristida","ARIST",NA,1,56,39
"223","Aristida","ARIST",NA,1,56,44
"224","Aristida","ARIST",NA,1,56,40
"225","Aristida","ARIST",NA,1,57,28
"226","Aristida","ARIST",NA,1,57,28
"227","Aristida","ARIST",NA,1,57,20
"228","Aristida","ARIST",NA,1,57,27
"229","Aristida","ARIST",NA,1,58,31
"230","Aristida","ARIST",NA,1,58,30
"231","Aristida","ARIST",NA,1,58,21
"232","Aristida","ARIST",NA,1,58,12
"233","Eragrostis lehmanniana","ERLE",NA,1,59,18
"234","Eragrostis lehmanniana","ERLE",NA,1,59,4
"235","Eragrostis lehmanniana","ERLE",NA,1,59,6
"236","Eragrostis lehmanniana","ERLE",NA,1,59,8
"237","Eragrostis lehmanniana","ERLE",NA,1,60,18
"238","Eragrostis lehmanniana","ERLE",NA,1,60,4
"239","Eragrostis lehmanniana","ERLE",NA,1,60,6
"240","Eragrostis lehmanniana","ERLE",NA,1,60,3
"241","Eragrostis lehmanniana","ERLE",NA,1,61,9
"242","Eragrostis lehmanniana","ERLE",NA,1,61,6
"243","Eragrostis lehmanniana","ERLE",NA,1,61,6
"244","Eragrostis lehmanniana","ERLE",NA,1,61,8
"245","Eragrostis lehmanniana","ERLE",NA,1,62,9
"246","Eragrostis lehmanniana","ERLE",NA,1,62,6
"247","Eragrostis lehmanniana","ERLE",NA,1,62,6
"248","Eragrostis lehmanniana","ERLE",NA,1,62,8
"249","Digitaria californica","DICA8",NA,1,63,8
"250","Digitaria californica","DICA8",NA,1,63,7
"251","Digitaria californica","DICA8",NA,1,63,6
"252","Digitaria californica","DICA8",NA,1,63,8
"253","Eragrostis lehmanniana","ERLE",NA,1,64,10
"254","Eragrostis lehmanniana","ERLE",NA,1,64,10
"255","Eragrostis lehmanniana","ERLE",NA,1,64,10
"256","Eragrostis lehmanniana","ERLE",NA,1,64,11
"257","Eragrostis lehmanniana","ERLE",NA,1,65,6
"258","Eragrostis lehmanniana","ERLE",NA,1,65,6
"259","Eragrostis lehmanniana","ERLE",NA,1,65,5
"260","Eragrostis lehmanniana","ERLE",NA,1,65,8
"261","Eragrostis lehmanniana","ERLE",NA,1,66,7
"262","Eragrostis lehmanniana","ERLE",NA,1,66,14
"263","Eragrostis lehmanniana","ERLE",NA,1,66,57
"264","Eragrostis lehmanniana","ERLE",NA,1,66,59
"265","Digitaria californica","DICA8",NA,1,67,25
"266","Digitaria californica","DICA8",NA,1,67,16
"267","Digitaria californica","DICA8",NA,1,67,10
"268","Digitaria californica","DICA8",NA,1,67,25
"269","Eragrostis lehmanniana","ERLE",NA,1,68,4
"270","Eragrostis lehmanniana","ERLE",NA,1,68,9
"271","Eragrostis lehmanniana","ERLE",NA,1,68,10
"272","Eragrostis lehmanniana","ERLE",NA,1,68,10
"273","Digitaria californica","DICA8",NA,1,69,7
"274","Digitaria californica","DICA8",NA,1,69,13
"275","Digitaria californica","DICA8",NA,1,69,10
"276","Digitaria californica","DICA8",NA,1,69,11
"277","Digitaria californica","DICA8",NA,1,70,16
"278","Digitaria californica","DICA8",NA,1,70,9
"279","Digitaria californica","DICA8",NA,1,70,12
"280","Digitaria californica","DICA8",NA,1,70,17
"281","Digitaria californica","DICA8",NA,1,71,14
"282","Digitaria californica","DICA8",NA,1,71,7
"283","Digitaria californica","DICA8",NA,1,71,6
"284","Digitaria californica","DICA8",NA,1,71,2
"285","Digitaria californica","DICA8",NA,1,72,31
"286","Digitaria californica","DICA8",NA,1,72,26
"287","Digitaria californica","DICA8",NA,1,72,31
"288","Digitaria californica","DICA8",NA,1,72,48
"289","Setaria macrostachya","SEMA5",NA,1,73,4
"290","Setaria macrostachya","SEMA5",NA,1,73,3
"291","Setaria macrostachya","SEMA5",NA,1,73,25
"292","Setaria macrostachya","SEMA5",NA,1,73,30
"293","Setaria macrostachya","SEMA5",NA,1,74,4
"294","Setaria macrostachya","SEMA5",NA,1,74,3
"295","Setaria macrostachya","SEMA5",NA,1,74,25
"296","Setaria macrostachya","SEMA5",NA,1,74,30
"297","Digitaria californica","DICA8",NA,1,75,4
"298","Digitaria californica","DICA8",NA,1,75,4
"299","Digitaria californica","DICA8",NA,1,75,3
"300","Digitaria californica","DICA8",NA,1,75,3
"301","Aristida","ARIST",NA,1,76,18
"302","Aristida","ARIST",NA,1,76,13
"303","Aristida","ARIST",NA,1,76,15
"304","Aristida","ARIST",NA,1,76,11
"305","Aristida","ARIST",NA,1,77,18
"306","Aristida","ARIST",NA,1,77,13
"307","Aristida","ARIST",NA,1,77,15
"308","Aristida","ARIST",NA,1,77,13
"309","Muhlenbergia porteri","MUPO2",NA,1,78,17
"310","Muhlenbergia porteri","MUPO2",NA,1,78,14
"311","Muhlenbergia porteri","MUPO2",NA,1,78,7
"312","Muhlenbergia porteri","MUPO2",NA,1,78,15
"313","Eragrostis lehmanniana","ERLE",NA,1,79,3
"314","Eragrostis lehmanniana","ERLE",NA,1,79,3
"315","Eragrostis lehmanniana","ERLE",NA,1,79,2
"316","Eragrostis lehmanniana","ERLE",NA,1,79,2
"317","Digitaria californica","DICA8",NA,1,80,38
"318","Digitaria californica","DICA8",NA,1,80,33
"319","Digitaria californica","DICA8",NA,1,80,8
"320","Digitaria californica","DICA8",NA,1,80,9.5
"321","Digitaria californica","DICA8",NA,1,81,7
"322","Digitaria californica","DICA8",NA,1,81,6
"323","Digitaria californica","DICA8",NA,1,81,4
"324","Digitaria californica","DICA8",NA,1,81,8
"325","Setaria macrostachya","SEMA5",NA,1,82,5
"326","Setaria macrostachya","SEMA5",NA,1,82,4
"327","Setaria macrostachya","SEMA5",NA,1,82,2
"328","Setaria macrostachya","SEMA5",NA,1,82,4
"329","Digitaria californica","DICA8",NA,1,83,9
"330","Digitaria californica","DICA8",NA,1,83,8
"331","Digitaria californica","DICA8",NA,1,83,6
"332","Digitaria californica","DICA8",NA,1,83,6
"333","Digitaria californica","DICA8",NA,1,84,10
"334","Digitaria californica","DICA8",NA,1,84,9
"335","Digitaria californica","DICA8",NA,1,84,8
"336","Digitaria californica","DICA8",NA,1,84,10
"337","Digitaria californica","DICA8",NA,1,85,10
"338","Digitaria californica","DICA8",NA,1,85,9
"339","Digitaria californica","DICA8",NA,1,85,8
"340","Digitaria californica","DICA8",NA,1,85,10
"341","Digitaria californica","DICA8",NA,1,86,10
"342","Digitaria californica","DICA8",NA,1,86,9
"343","Digitaria californica","DICA8",NA,1,86,8
"344","Digitaria californica","DICA8",NA,1,86,10
"345","Setaria macrostachya","SEMA5",NA,1,87,32
"346","Setaria macrostachya","SEMA5",NA,1,87,20
"347","Setaria macrostachya","SEMA5",NA,1,87,27
"348","Setaria macrostachya","SEMA5",NA,1,87,6
"349","Setaria macrostachya","SEMA5",NA,1,88,32
"350","Setaria macrostachya","SEMA5",NA,1,88,27
"351","Setaria macrostachya","SEMA5",NA,1,88,27
"352","Setaria macrostachya","SEMA5",NA,1,88,6
"353","Setaria macrostachya","SEMA5",NA,1,89,6
"354","Setaria macrostachya","SEMA5",NA,1,89,5
"355","Setaria macrostachya","SEMA5",NA,1,89,6
"356","Setaria macrostachya","SEMA5",NA,1,89,5
"357","Bouteloua rothrockii","BORO2",NA,1,90,47
"358","Bouteloua rothrockii","BORO2",NA,1,90,27
"359","Bouteloua rothrockii","BORO2",NA,1,90,24
"360","Bouteloua rothrockii","BORO2",NA,1,90,50
"361","Digitaria californica","DICA8",NA,1,91,5
"362","Digitaria californica","DICA8",NA,1,91,5
"363","Digitaria californica","DICA8",NA,1,91,5
"364","Digitaria californica","DICA8",NA,1,91,4
"365","Muhlenbergia porteri","MUPO2",NA,1,92,29
"366","Muhlenbergia porteri","MUPO2",NA,1,92,16
"367","Muhlenbergia porteri","MUPO2",NA,1,92,43
"368","Muhlenbergia porteri","MUPO2",NA,1,92,22
"369","Muhlenbergia porteri","MUPO2",NA,1,93,41
"370","Muhlenbergia porteri","MUPO2",NA,1,93,20
"371","Muhlenbergia porteri","MUPO2",NA,1,93,30
"372","Muhlenbergia porteri","MUPO2",NA,1,93,29
"373","Digitaria californica","DICA8",NA,1,94,12
"374","Digitaria californica","DICA8",NA,1,94,9
"375","Digitaria californica","DICA8",NA,1,94,7
"376","Digitaria californica","DICA8",NA,1,94,16
"377","Digitaria californica","DICA8",NA,1,95,3
"378","Digitaria californica","DICA8",NA,1,95,2
"379","Digitaria californica","DICA8",NA,1,95,3
"380","Digitaria californica","DICA8",NA,1,95,6
"381","Digitaria californica","DICA8",NA,1,96,20
"382","Digitaria californica","DICA8",NA,1,96,20
"383","Digitaria californica","DICA8",NA,1,96,13
"384","Digitaria californica","DICA8",NA,1,96,14
"385","Aristida","ARIST",NA,1,97,42
"386","Aristida","ARIST",NA,1,97,34
"387","Aristida","ARIST",NA,1,97,35
"388","Aristida","ARIST",NA,1,97,24
"389","Eragrostis lehmanniana","ERLE",NA,1,98,31
"390","Eragrostis lehmanniana","ERLE",NA,1,98,19
"391","Eragrostis lehmanniana","ERLE",NA,1,98,25
"392","Eragrostis lehmanniana","ERLE",NA,1,98,21
"393","Eragrostis lehmanniana","ERLE",NA,1,99,31
"394","Eragrostis lehmanniana","ERLE",NA,1,99,29
"395","Eragrostis lehmanniana","ERLE",NA,1,99,21
"396","Eragrostis lehmanniana","ERLE",NA,1,99,30
"397","Digitaria californica","DICA8",NA,1,100,13
"398","Digitaria californica","DICA8",NA,1,100,13
"399","Digitaria californica","DICA8",NA,1,100,9
"400","Digitaria californica","DICA8",NA,1,100,13
