"","Species/Category Name","Species/Category Code","Qualifier","Transect","Sample","Height"
"1","Eragrostis lehmanniana","ERLE",NA,1,1,72
"2","Eragrostis lehmanniana","ERLE",NA,1,1,61
"3","Eragrostis lehmanniana","ERLE",NA,1,1,66
"4","Eragrostis lehmanniana","ERLE",NA,1,1,42
"5","Eragrostis lehmanniana","ERLE",NA,1,2,70
"6","Eragrostis lehmanniana","ERLE",NA,1,2,36
"7","Eragrostis lehmanniana","ERLE",NA,1,2,21
"8","Eragrostis lehmanniana","ERLE",NA,1,2,23
"9","Eragrostis lehmanniana","ERLE",NA,1,3,50
"10","Eragrostis lehmanniana","ERLE",NA,1,3,48
"11","Eragrostis lehmanniana","ERLE",NA,1,3,51
"12","Eragrostis lehmanniana","ERLE",NA,1,3,37
"13","Bouteloua repens","BORE2",NA,1,4,22
"14","Bouteloua repens","BORE2",NA,1,4,13
"15","Bouteloua repens","BORE2",NA,1,4,20
"16","Bouteloua repens","BORE2",NA,1,4,7
"17","Eragrostis lehmanniana","ERLE",NA,1,5,56
"18","Eragrostis lehmanniana","ERLE",NA,1,5,14
"19","Eragrostis lehmanniana","ERLE",NA,1,5,32
"20","Eragrostis lehmanniana","ERLE",NA,1,5,16
"21","Bouteloua repens","BORE2",NA,1,6,19
"22","Bouteloua repens","BORE2",NA,1,6,7
"23","Bouteloua repens","BORE2",NA,1,6,9
"24","Bouteloua repens","BORE2",NA,1,6,6
"25","Bouteloua repens","BORE2",NA,1,7,12
"26","Bouteloua repens","BORE2",NA,1,7,8
"27","Bouteloua repens","BORE2",NA,1,7,6
"28","Bouteloua repens","BORE2",NA,1,7,6
"29","Bouteloua repens","BORE2",NA,1,8,39
"30","Bouteloua repens","BORE2",NA,1,8,40
"31","Bouteloua repens","BORE2",NA,1,8,14
"32","Bouteloua repens","BORE2",NA,1,8,19
"33","Eragrostis lehmanniana","ERLE",NA,1,9,55
"34","Eragrostis lehmanniana","ERLE",NA,1,9,46
"35","Eragrostis lehmanniana","ERLE",NA,1,9,42
"36","Eragrostis lehmanniana","ERLE",NA,1,9,23
"37","Eragrostis lehmanniana","ERLE",NA,1,10,74
"38","Eragrostis lehmanniana","ERLE",NA,1,10,60
"39","Eragrostis lehmanniana","ERLE",NA,1,10,68
"40","Eragrostis lehmanniana","ERLE",NA,1,10,32
"41","Eragrostis lehmanniana","ERLE",NA,1,11,64
"42","Eragrostis lehmanniana","ERLE",NA,1,11,41
"43","Eragrostis lehmanniana","ERLE",NA,1,11,62
"44","Eragrostis lehmanniana","ERLE",NA,1,11,55
"45","Eragrostis lehmanniana","ERLE",NA,1,12,62
"46","Eragrostis lehmanniana","ERLE",NA,1,12,53
"47","Eragrostis lehmanniana","ERLE",NA,1,12,57
"48","Eragrostis lehmanniana","ERLE",NA,1,12,22
"49","Eragrostis lehmanniana","ERLE",NA,1,13,44
"50","Eragrostis lehmanniana","ERLE",NA,1,13,42
"51","Eragrostis lehmanniana","ERLE",NA,1,13,74
"52","Eragrostis lehmanniana","ERLE",NA,1,13,51
"53","Bouteloua repens","BORE2",NA,1,14,7
"54","Bouteloua repens","BORE2",NA,1,14,5
"55","Bouteloua repens","BORE2",NA,1,14,4
"56","Bouteloua repens","BORE2",NA,1,14,4
"57","Bouteloua repens","BORE2",NA,1,15,1
"58","Bouteloua repens","BORE2",NA,1,15,3
"59","Bouteloua repens","BORE2",NA,1,15,3
"60","Bouteloua repens","BORE2",NA,1,15,3
"61","Eragrostis lehmanniana","ERLE",NA,1,16,18
"62","Eragrostis lehmanniana","ERLE",NA,1,16,40
"63","Eragrostis lehmanniana","ERLE",NA,1,16,49
"64","Eragrostis lehmanniana","ERLE",NA,1,16,63
"65","Eragrostis lehmanniana","ERLE",NA,1,17,9
"66","Eragrostis lehmanniana","ERLE",NA,1,17,57
"67","Eragrostis lehmanniana","ERLE",NA,1,17,12
"68","Eragrostis lehmanniana","ERLE",NA,1,17,5
"69","Eragrostis lehmanniana","ERLE",NA,1,18,46
"70","Eragrostis lehmanniana","ERLE",NA,1,18,34
"71","Eragrostis lehmanniana","ERLE",NA,1,18,56
"72","Eragrostis lehmanniana","ERLE",NA,1,18,44
"73","Eragrostis lehmanniana","ERLE",NA,1,19,53
"74","Eragrostis lehmanniana","ERLE",NA,1,19,77
"75","Eragrostis lehmanniana","ERLE",NA,1,19,45
"76","Eragrostis lehmanniana","ERLE",NA,1,19,36
"77","Eragrostis lehmanniana","ERLE",NA,1,20,60
"78","Eragrostis lehmanniana","ERLE",NA,1,20,45
"79","Eragrostis lehmanniana","ERLE",NA,1,20,63
"80","Eragrostis lehmanniana","ERLE",NA,1,20,41
"81","Eragrostis lehmanniana","ERLE",NA,1,21,43
"82","Eragrostis lehmanniana","ERLE",NA,1,21,61
"83","Eragrostis lehmanniana","ERLE",NA,1,21,62
"84","Eragrostis lehmanniana","ERLE",NA,1,21,36
"85","Eragrostis lehmanniana","ERLE",NA,1,22,17
"86","Eragrostis lehmanniana","ERLE",NA,1,22,19
"87","Eragrostis lehmanniana","ERLE",NA,1,22,39
"88","Eragrostis lehmanniana","ERLE",NA,1,22,16
"89","Eragrostis lehmanniana","ERLE",NA,1,23,10
"90","Eragrostis lehmanniana","ERLE",NA,1,23,38
"91","Eragrostis lehmanniana","ERLE",NA,1,23,66
"92","Eragrostis lehmanniana","ERLE",NA,1,23,11
"93","Eragrostis lehmanniana","ERLE",NA,1,24,38
"94","Eragrostis lehmanniana","ERLE",NA,1,24,45
"95","Eragrostis lehmanniana","ERLE",NA,1,24,38
"96","Eragrostis lehmanniana","ERLE",NA,1,24,17
"97","Eragrostis lehmanniana","ERLE",NA,1,25,11
"98","Eragrostis lehmanniana","ERLE",NA,1,25,51
"99","Eragrostis lehmanniana","ERLE",NA,1,25,7
"100","Eragrostis lehmanniana","ERLE",NA,1,25,8
"101","Eragrostis lehmanniana","ERLE",NA,1,26,40
"102","Eragrostis lehmanniana","ERLE",NA,1,26,48
"103","Eragrostis lehmanniana","ERLE",NA,1,26,19
"104","Eragrostis lehmanniana","ERLE",NA,1,26,72
"105","Eragrostis lehmanniana","ERLE",NA,1,27,31
"106","Eragrostis lehmanniana","ERLE",NA,1,27,78
"107","Eragrostis lehmanniana","ERLE",NA,1,27,51
"108","Eragrostis lehmanniana","ERLE",NA,1,27,53
"109","Eragrostis lehmanniana","ERLE",NA,1,28,25
"110","Eragrostis lehmanniana","ERLE",NA,1,28,72
"111","Eragrostis lehmanniana","ERLE",NA,1,28,73
"112","Eragrostis lehmanniana","ERLE",NA,1,28,13
"113","Eragrostis lehmanniana","ERLE",NA,1,29,43
"114","Eragrostis lehmanniana","ERLE",NA,1,29,32
"115","Eragrostis lehmanniana","ERLE",NA,1,29,34
"116","Eragrostis lehmanniana","ERLE",NA,1,29,22
"117","Eragrostis lehmanniana","ERLE",NA,1,30,70
"118","Eragrostis lehmanniana","ERLE",NA,1,30,16
"119","Eragrostis lehmanniana","ERLE",NA,1,30,69
"120","Eragrostis lehmanniana","ERLE",NA,1,30,42
"121","Eragrostis lehmanniana","ERLE",NA,1,31,45
"122","Eragrostis lehmanniana","ERLE",NA,1,31,16
"123","Eragrostis lehmanniana","ERLE",NA,1,31,61
"124","Eragrostis lehmanniana","ERLE",NA,1,31,9
"125","Eragrostis lehmanniana","ERLE",NA,1,32,15
"126","Eragrostis lehmanniana","ERLE",NA,1,32,54
"127","Eragrostis lehmanniana","ERLE",NA,1,32,44
"128","Eragrostis lehmanniana","ERLE",NA,1,32,11
"129","Eragrostis lehmanniana","ERLE",NA,1,33,55
"130","Eragrostis lehmanniana","ERLE",NA,1,33,40
"131","Eragrostis lehmanniana","ERLE",NA,1,33,32
"132","Eragrostis lehmanniana","ERLE",NA,1,33,50
"133","Eragrostis lehmanniana","ERLE",NA,1,34,25
"134","Eragrostis lehmanniana","ERLE",NA,1,34,63
"135","Eragrostis lehmanniana","ERLE",NA,1,34,0
"136","Eragrostis lehmanniana","ERLE",NA,1,34,35
"137","Eragrostis lehmanniana","ERLE",NA,1,35,32
"138","Eragrostis lehmanniana","ERLE",NA,1,35,22
"139","Eragrostis lehmanniana","ERLE",NA,1,35,32
"140","Eragrostis lehmanniana","ERLE",NA,1,35,19
"141","Eragrostis lehmanniana","ERLE",NA,1,36,58
"142","Eragrostis lehmanniana","ERLE",NA,1,36,81
"143","Eragrostis lehmanniana","ERLE",NA,1,36,72
"144","Eragrostis lehmanniana","ERLE",NA,1,36,76
"145","Eragrostis lehmanniana","ERLE",NA,1,37,17
"146","Eragrostis lehmanniana","ERLE",NA,1,37,13
"147","Eragrostis lehmanniana","ERLE",NA,1,37,6
"148","Eragrostis lehmanniana","ERLE",NA,1,37,9
"149","Eragrostis lehmanniana","ERLE",NA,1,38,48
"150","Eragrostis lehmanniana","ERLE",NA,1,38,33
"151","Eragrostis lehmanniana","ERLE",NA,1,38,58
"152","Eragrostis lehmanniana","ERLE",NA,1,38,65
"153","Eragrostis lehmanniana","ERLE",NA,1,39,26
"154","Eragrostis lehmanniana","ERLE",NA,1,39,52
"155","Eragrostis lehmanniana","ERLE",NA,1,39,39
